Èas od spuštìní[sec],"Water Temperature Sensor [°C]","In-car Temperature Sensor - Front [°C]","Teploty okolního vzduchu-senzor [°C]","Senzor výparníku [°C]","Fotosenzor na stranì øidièe [V]","Driver Air Mix Potentiometer [%]","Driver Direction Potentiometer [%]","Fotosenzor na stranì øidièe [V]","Passenger Air Mix Potentiometer [%]","Passenger Direction Potentiometer [%]","Senzor vlhkosti [%]","Potenciometr nasávání [%]","AQS Sensor kvality vzduchu [V]","Zadní potenciometr smíšeného vzduchu [%]","Zadním smìrový potenciometr [%]","Smìrový potenciometr-ventilátor øidiè [%]","Smìrový potenciometr-podlaha øidiè [%]","Smìrový potenciometr-odmlžování øidiè [%]","Console Air Direction Potentiometer - Mode [%]","Potenciometr smíšeného vzduchu v konzoly-teplota [%]","Spínaè potenciometru smíšeného vzduchu v konzoly [%]","Auto Defog Humidity Sensor [%]","Smìrový potenciometr  automat. odmlžení [%]","Duct Sensor - Driver Vent [°C]","Duct Sensor - Driver Floor [°C]","Snímaè rychlosti [km/h]","Senzor teploty chladící kapaliny motoru [°C]","Snímaè teploty v autì 2 [°C]","Compressor Operating Status","Duct Sensor - Console Vent [°C]","CO2 Sensor [ppm]","Dual Evaporator Sensor - Driver [°C]","Dual Evaporator Sensor - Passenger [°C]","Front Air Flow Potentiometer [%]","Rear Air Flow Potentiometer [%]","Duct Sensor - Passenger Vent [°C]","Duct Sensor - Passenger Floor [°C]","Duct Sensor - Console Floor [°C]","Console ON/OFF Potentiometer [%]","Rear Driver B-PILLAR Potentiometer [%]","Rear Passenger B-PILLAR Potentiometer [%]","Refrigerant Temp Sensor #1 [°C]","Refrigerant Temp Sensor #2 [°C]","2way Valve #1 Operating Status","2way Valve #2 Operating Status","3way Valve #1 Operating Status","3way Valve #2 Operating Status","Coolant Valve #1 Operating Status","HV PTC Operating Status","APT (Absolute Pressure) [kgf/cm2]","Battery Cool Valve (Evaporator) Operating Status","Battery Cool EXV (Electric expansion valve) Operating Status","Refrigerant Temp Sensor - EXV (Electric expansion valve) [°C]","APT (Absolute Pressure) - EXV (Electric expansion valve) [kgf/cm2]",
66.193000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","27.000000","25.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
66.524000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.726242","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","27.000000","25.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
66.774000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","27.000000","25.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
67.023000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.726242","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","27.000000","25.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
67.273000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","27.000000","25.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
67.523000,"87.500000","16.500000","4.500000","7.000000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","27.000000","25.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
67.774000,"87.500000","16.500000","4.500000","7.500000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","27.500000","25.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
68.004000,"87.500000","16.500000","4.500000","7.500000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","27.500000","25.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
68.253000,"87.500000","16.500000","4.500000","7.500000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","27.500000","26.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
68.503000,"87.500000","16.500000","4.500000","7.500000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","27.500000","26.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
68.734000,"87.500000","16.500000","4.500000","7.500000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","27.500000","26.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
69.673000,"87.500000","16.500000","4.500000","7.500000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","27.500000","26.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
69.913000,"87.500000","16.500000","4.500000","7.500000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","83.922241","28.000000","26.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
70.144000,"87.500000","16.500000","4.500000","7.500000","0.117600","93.726242","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","81.569283","28.000000","26.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
70.393000,"87.500000","16.500000","4.500000","7.500000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","81.569283","28.000000","26.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
70.624000,"87.500000","16.500000","4.500000","7.500000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","81.569283","28.000000","26.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
70.873000,"87.500000","16.500000","4.500000","7.500000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","81.569283","28.000000","26.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
71.103000,"87.500000","16.500000","4.500000","7.500000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","81.569283","28.000000","26.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
71.344000,"87.500000","16.500000","4.500000","7.500000","0.117600","93.726242","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","81.569283","28.000000","26.500000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
71.593000,"87.500000","16.500000","4.500000","7.500000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","81.569283","28.000000","27.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
71.824000,"87.500000","16.500000","4.500000","7.500000","0.117600","93.726242","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","81.569283","28.000000","27.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
72.064000,"87.500000","16.500000","4.500000","7.500000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","81.569283","28.000000","27.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
72.314000,"87.500000","16.500000","4.500000","7.500000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","81.569283","28.500000","27.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
72.564000,"87.500000","16.500000","4.500000","7.500000","0.117600","93.334084","56.078880","4.998000","100.000801","56.078880","255.000000","6.274560","4.998000","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","100.000801","57.000000","81.569283","28.500000","27.000000","0.000000","143.250000","87.500000","0.000000","87.500000","5100.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","87.500000","87.500000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","3.000000","0.000000","1.000000","5.500000","2.600000",
